property_type,room_type,accommodates,bedrooms,price,number_of_reviews,review_scores_rating,calculated_host_listings_count,availability_30,minimum_nights,latitude,longitude,district
11,0,4,2.0,97.0,0,4.739273018648019,5,13,2,41.84489934700208,-87.63961369232618,12
29,2,1,2.0811539071168172,38.0,0,4.739273018648019,1,0,32,41.80481,-87.62243,34
29,2,2,2.0811539071168172,94.0,3,5.0,4,22,1,41.89874,-87.67626,24
11,0,10,2.0,94.0,2,5.0,35,6,2,41.89807652874545,-87.63731430118884,70
7,0,6,3.0,134.0,1,4.0,8,24,1,41.8673541,-87.7011196,61
25,2,2,2.0811539071168172,79.0,2,4.5,1,18,1,41.90226,-87.76567,6
7,0,6,3.0,125.0,0,4.739273018648019,1,0,32,41.96925269490024,-87.67131101580165,83
11,0,3,1.0,230.0,0,4.739273018648019,42,23,2,41.92296,-87.64405,46
11,0,2,2.0,150.0,0,4.739273018648019,1,30,120,41.8970541,-87.63437979999999,70
11,0,8,4.0,130.0,0,4.739273018648019,2,30,32,41.95332206886128,-87.65426825341319,45
11,0,5,2.0,78.0,6,4.33,1,17,2,41.99983,-87.68242,90
29,2,2,2.0811539071168172,122.0,0,4.739273018648019,1,22,150,41.9239767710281,-87.64731658958924,46
7,0,5,3.0,211.0,0,4.739273018648019,1,28,1,41.7362,-87.60781,17
11,0,6,3.0,215.0,5,4.8,1,4,2,41.9481596,-87.65230869999999,45
29,2,2,2.0811539071168172,103.0,4,4.75,4,18,1,41.89909,-87.67651,24
11,0,6,3.0,334.0,0,4.739273018648019,4,16,1,41.89726931504548,-87.67851792142854,81
11,0,2,1.0,111.0,5,5.0,1,3,1,41.9035951108812,-87.6327740227971,70
11,0,4,2.0,98.0,0,4.739273018648019,1,0,32,41.87345,-87.68871,48
7,0,8,4.0,1225.0,0,4.739273018648019,4,24,1,41.905208993027,-87.6836686478428,92
11,0,2,1.0,314.0,1,4.0,1,22,1,41.88750843831215,-87.62401213666618,51
11,0,6,2.0,214.0,2,5.0,1,15,2,41.90537698084855,-87.665088838275,91
11,0,2,1.0,213.0,0,4.739273018648019,6,0,2,41.90058,-87.62675,80
5,0,4,2.0811539071168172,110.0,8,4.88,1,7,2,41.97773709688403,-87.67803061000315,47
11,0,4,2.0,130.0,5,5.0,15,20,2,41.94749277558385,-87.66400329146104,94
11,0,8,2.0,215.0,8,5.0,12,19,2,41.88037,-87.68177,82
11,0,8,2.0,218.0,4,4.75,12,24,2,41.88001238788911,-87.68010855641397,82
11,0,3,1.0,82.0,1,5.0,10,10,32,41.9231713,-87.6969236,50
11,0,10,3.0,264.0,8,5.0,12,12,2,41.88215116976632,-87.67983886088366,82
11,0,10,3.0,256.0,4,4.75,12,14,2,41.87994242297822,-87.68177285345894,82
11,0,5,3.0,93.0,0,4.739273018648019,10,29,32,41.9344195,-87.7130169,8
11,0,10,2.0,220.0,4,5.0,12,15,2,41.88072964823387,-87.68154272585741,82
11,0,10,2.0,259.0,9,5.0,12,16,2,41.88172868675823,-87.68134862556632,82
11,0,6,2.0,281.0,4,5.0,20,18,1,41.86454,-87.69494,61
11,0,4,3.0,141.0,5,4.8,2,18,3,41.9336789,-87.7040792,8
11,0,6,2.0,291.0,4,5.0,2,19,3,41.897212633865486,-87.6396106093104,70
11,0,6,2.0,248.0,3,4.67,73,20,2,41.85554295747814,-87.62501936411324,58
10,0,4,1.0,102.0,3,5.0,1,17,1,41.96255,-87.73732,42
3,0,3,1.0,139.0,4,5.0,1,12,2,41.7746477,-87.5942938,93
7,0,15,5.0,636.0,4,5.0,1,18,1,41.93726,-87.65736,45
7,0,6,4.0,175.0,0,4.739273018648019,2,18,32,41.66430191028887,-87.63156938374782,89
11,0,3,1.0,161.0,5,5.0,4,10,1,41.90862,-87.66766,92
11,0,3,1.0,174.0,0,4.739273018648019,1,30,32,41.87535,-87.63003,51
11,0,2,1.0,106.0,1,5.0,57,6,2,41.80103,-87.59716,41
11,0,2,1.0,120.0,1,3.0,57,20,2,41.96319586743849,-87.67705193066448,47
7,0,5,2.0,132.0,6,4.67,1,27,1,41.6869288,-87.6553513,56
25,2,2,2.0811539071168172,78.0,0,4.739273018648019,3,30,32,41.690948808802496,-87.63965597426191,73
11,0,6,2.0,140.0,2,5.0,2,18,2,41.9356199,-87.7314964,8
11,0,6,2.0,116.0,6,4.0,2,28,2,41.9356199,-87.7314964,8
0,0,3,1.0,141.0,0,4.739273018648019,2,30,32,41.96311108013364,-87.63803265988827,83
3,0,6,3.0,314.0,4,5.0,5,14,1,41.9503317,-87.6523466,45
11,0,2,1.0,84.0,8,5.0,3,8,1,41.94545237886264,-87.74847767745962,67
29,2,2,2.0811539071168172,29.0,0,4.739273018648019,29,30,32,41.80255,-87.6462,59
29,2,2,2.0811539071168172,29.0,0,4.739273018648019,29,30,32,41.79884913147427,-87.64883292303597,59
11,0,6,2.0,126.0,1,1.0,1,24,1,41.9368801,-87.7053495,8
11,0,3,1.0,101.0,0,4.739273018648019,4,12,1,41.83110549545359,-87.61832896959729,21
7,0,5,3.0,170.0,2,5.0,2,22,3,41.8200998,-87.7033093,13
11,0,2,1.0,145.0,0,4.739273018648019,645,0,32,41.9080259,-87.62638960000001,33
7,0,10,3.0,500.0,0,4.739273018648019,9,29,32,41.9283,-87.69756,50
3,0,6,2.0,140.0,1,5.0,5,24,1,41.75018580595229,-87.55704595639924,77
7,0,6,3.0,207.0,0,4.739273018648019,3,30,32,41.68947,-87.63933,73
11,0,8,3.0,206.0,5,5.0,10,15,1,41.848287,-87.6863985,52
11,0,6,2.0,168.0,1,4.0,2,10,1,41.91898729277397,-87.63644652649087,46
29,2,2,2.0811539071168172,30.0,0,4.739273018648019,29,5,32,41.79778,-87.64941,59
11,0,5,2.0,169.0,5,4.6,1,14,1,41.90305,-87.70072,40
11,0,2,1.0,75.0,8,4.25,2,9,3,41.9336789,-87.7040792,8
7,0,6,2.0,172.0,4,5.0,4,20,2,41.89346533624534,-87.6833700803061,91
11,0,6,2.0,237.0,2,5.0,8,16,1,41.8937489,-87.6299761,70
11,0,6,2.0,152.0,1,5.0,8,22,1,41.87372939999999,-87.6866252,48
11,0,8,3.0,159.0,0,4.739273018648019,2,26,1,41.9213806,-87.7079862,50
11,0,10,4.0,299.0,8,4.63,1,22,1,41.78626,-87.61895,85
11,0,4,2.0,83.0,8,5.0,9,20,1,41.90194150001989,-87.68059958789611,81
11,0,4,2.0,85.0,2,5.0,7,15,1,41.94570555906205,-87.65011482256094,45
29,2,2,2.0811539071168172,33.0,1,5.0,9,19,2,41.8089,-87.67009,59
7,0,3,2.0,58.0,0,4.739273018648019,1,0,32,41.82906534347698,-87.64487967916097,12
11,0,6,2.0,332.0,0,4.739273018648019,20,10,1,41.86468,-87.6962,61
25,2,2,2.0811539071168172,40.0,3,4.33,36,28,32,41.84157596741055,-87.65638676814189,12
29,2,1,2.0811539071168172,43.0,1,5.0,36,26,32,41.83957,-87.65688,12
25,2,1,2.0811539071168172,40.0,1,3.0,36,22,32,41.83941218987106,-87.65775611397879,12
11,0,7,3.0,165.0,2,5.0,1,20,2,41.78934897997044,-87.61664565874194,85
11,0,5,1.0,220.0,0,4.739273018648019,29,30,7,41.79892974511184,-87.64959513021759,59
29,2,2,2.0811539071168172,42.0,0,4.739273018648019,36,23,1,41.83561775547769,-87.66865248962397,54
25,2,2,2.0811539071168172,104.0,4,4.75,7,15,1,41.8602119466938,-87.69376777469131,61
11,0,3,2.0,89.0,3,4.33,9,19,1,41.97792996777463,-87.66942760416958,1
11,0,2,2.0811539071168172,185.0,1,5.0,6,0,32,41.88266,-87.64286,88
11,0,7,3.0,219.0,0,4.739273018648019,2,0,14,41.79494,-87.62669,85
11,0,3,2.0811539071168172,300.0,2,5.0,22,30,32,41.95590550000001,-87.65073149999999,83
11,0,8,2.0,225.0,9,4.67,9,6,1,41.88904,-87.63221,70
11,0,2,2.0811539071168172,185.0,0,4.739273018648019,4,0,32,41.88168483907448,-87.6406213813574,88
11,0,4,2.0,144.0,6,5.0,1,5,3,41.85875,-87.6404,52
11,0,3,2.0811539071168172,225.0,3,5.0,5,30,1,41.97263,-87.84716,64
29,2,2,2.0811539071168172,42.0,3,3.33,36,22,1,41.82979,-87.64429,12
11,0,2,1.0,124.0,0,4.739273018648019,51,9,32,41.8847531,-87.65916539999999,88
11,0,2,1.0,194.0,0,4.739273018648019,51,23,32,41.88383922160356,-87.65498292279233,88
29,2,2,2.0811539071168172,43.0,0,4.739273018648019,36,24,1,41.82975877226912,-87.64456058756447,12
11,0,4,2.0,70.0,0,4.739273018648019,1,0,32,41.93715,-87.68337,60
11,0,2,1.0,131.0,0,4.739273018648019,51,30,32,41.88404,-87.65519,88
11,0,2,1.0,160.0,0,4.739273018648019,51,30,32,41.8854678857639,-87.6554519148931,88
11,0,5,2.0,229.0,0,4.739273018648019,51,3,32,41.88522558014601,-87.653585677936,88
11,0,4,1.0,150.0,12,5.0,18,2,2,41.90748773297281,-87.6382713764906,66
11,0,5,1.0,139.0,7,5.0,4,12,1,41.90663685354352,-87.63281771181066,66
29,2,2,2.0811539071168172,150.0,0,4.739273018648019,7,0,32,41.9086081,-87.6750884,92
38,2,10,4.0,999.0,0,4.739273018648019,41,29,1,41.89889,-87.62217,80
38,2,5,2.0,999.0,1,5.0,41,29,1,41.90086782855518,-87.62091589370499,80
38,2,3,1.0,999.0,0,4.739273018648019,41,22,1,41.90077,-87.62182,80
38,2,4,1.0,999.0,0,4.739273018648019,41,28,1,41.89913,-87.62206,80
29,2,2,2.0811539071168172,150.0,0,4.739273018648019,7,0,32,41.9086081,-87.6750884,92
7,0,8,4.0,349.0,1,5.0,1,8,3,41.901354077785975,-87.67677896976372,24
11,0,6,3.0,1581.0,0,4.739273018648019,50,28,1,41.88570048731951,-87.62648279193404,51
11,0,8,4.0,1503.0,0,4.739273018648019,50,28,2,41.88374622509421,-87.6261285683249,51
11,0,10,4.0,208.0,0,4.739273018648019,8,21,1,41.87372939999999,-87.6866252,48
11,0,6,3.0,92.0,0,4.739273018648019,10,14,32,41.8631945,-87.6954682,61
11,0,2,1.0,129.0,0,4.739273018648019,4,0,1,41.93457,-87.64625,45
11,0,7,3.0,165.0,2,4.5,1,18,1,41.91048111769653,-87.66778100878004,92
11,0,4,1.0,229.0,0,4.739273018648019,22,30,1,41.87019583890765,-87.66172168563735,48
11,0,2,2.0811539071168172,33.0,0,4.739273018648019,3,7,32,41.79234,-87.6551,27
11,0,2,1.0,194.0,0,4.739273018648019,22,30,1,41.86825,-87.66351,48
29,2,3,2.0811539071168172,39.0,1,5.0,9,5,2,41.80851,-87.67209,59
29,2,2,2.0811539071168172,33.0,0,4.739273018648019,9,0,2,41.80804,-87.67218,59
29,2,2,2.0811539071168172,32.0,0,4.739273018648019,9,18,2,41.80851,-87.6724,59
29,2,2,2.0811539071168172,33.0,1,5.0,9,12,2,41.80741,-87.67019,59
29,2,2,2.0811539071168172,33.0,0,4.739273018648019,9,12,2,41.80844,-87.6701,59
29,2,2,2.0811539071168172,33.0,3,5.0,9,26,2,41.80859,-87.67246,59
29,2,3,2.0811539071168172,39.0,1,5.0,9,10,2,41.8068,-87.67248,59
29,2,1,2.0811539071168172,33.0,1,5.0,9,29,2,41.80680057274894,-87.67051870107527,59
11,0,4,3.0,150.0,1,5.0,1,15,2,41.98576920562069,-87.7026106415403,90
11,0,6,1.0,161.0,8,4.75,2,6,1,41.953402974053546,-87.65109167548307,45
11,0,6,3.0,221.0,0,4.739273018648019,22,27,1,41.86851,-87.66213,48
11,0,4,1.0,183.0,0,4.739273018648019,22,30,1,41.86840560813277,-87.66347686545794,48
11,0,4,1.0,204.0,0,4.739273018648019,22,30,1,41.86827714953362,-87.66367316720515,48
11,0,4,1.0,207.0,0,4.739273018648019,22,30,1,41.86835,-87.66208,48
11,0,6,2.0,225.0,0,4.739273018648019,22,26,1,41.86858,-87.66389,48
11,0,5,2.0,246.0,0,4.739273018648019,22,27,1,41.86865,-87.662,48
11,0,2,1.0,234.0,3,5.0,4,23,3,41.9065618301985,-87.67092589049619,92
11,0,2,2.0811539071168172,102.0,5,4.4,4,15,1,41.9074832726101,-87.63306624056045,66
11,0,2,1.0,135.0,4,5.0,2,8,2,41.9329024,-87.6521939,45
11,0,8,3.0,96.0,0,4.739273018648019,2,0,33,42.00012290622832,-87.69824652086949,90
11,0,6,2.0,220.0,3,4.67,4,22,3,41.87490949427809,-87.68573641777039,48
11,0,4,1.0,261.0,2,5.0,1,21,30,41.88747447348585,-87.61884640183506,51
11,0,5,2.0,179.0,0,4.739273018648019,51,30,32,41.8921031,-87.6191022,80
25,2,1,2.0811539071168172,38.0,0,4.739273018648019,4,5,3,41.68085788997819,-87.63290091879819,89
7,0,8,3.0,180.0,0,4.739273018648019,1,27,32,41.759391543579696,-87.57794237731557,79
3,0,4,2.0,95.0,3,4.0,1,19,1,41.92037,-87.70633,50
11,0,4,2.0,119.0,2,4.0,8,28,2,41.94198,-87.72604,8
11,0,4,2.0,45.0,1,4.0,9,19,1,41.96520392037876,-87.6866944350817,47
11,0,4,2.0,363.0,3,4.0,36,11,2,41.88062,-87.6247,51
11,0,4,2.0,118.0,1,1.0,8,27,1,41.96277,-87.75465,67
11,0,4,2.0,121.0,0,4.739273018648019,1,0,2,41.94386583812398,-87.72842697148852,42
25,2,1,2.0811539071168172,40.0,0,4.739273018648019,20,8,1,41.84992,-87.63415,19
25,2,1,2.0811539071168172,44.0,0,4.739273018648019,20,7,1,41.84995,-87.6353,19
11,0,2,2.0811539071168172,101.0,0,4.739273018648019,11,18,32,41.90245,-87.63263,70
11,0,4,2.0,126.0,2,5.0,10,23,1,41.92462606065232,-87.73130168992631,39
11,0,2,1.0,110.0,3,5.0,10,26,1,41.965610681843984,-87.70160724052144,0
11,0,4,2.0,132.0,4,4.75,3,9,2,41.80351,-87.61838,34
11,0,6,2.0,213.0,0,4.739273018648019,2,21,32,41.9514879,-87.655377,94
11,0,5,2.0,101.0,5,4.6,10,14,1,41.9363832,-87.7232454,8
11,0,2,1.0,200.0,0,4.739273018648019,2,10,1,41.884629611063424,-87.62691157429194,51
11,0,2,1.0,78.0,3,5.0,9,15,1,41.89701969685375,-87.62626478464742,74
11,0,2,1.0,108.0,1,5.0,10,13,1,41.89898,-87.62654,80
11,0,15,4.0,375.0,0,4.739273018648019,3,15,2,41.91305,-87.71836,40
11,0,2,2.0811539071168172,75.0,3,4.67,7,4,1,41.8974898180034,-87.62624519240603,74
11,0,3,1.0,117.0,0,4.739273018648019,2,0,32,41.8715510742118,-87.63430274247072,51
29,2,2,2.0811539071168172,31.0,0,4.739273018648019,20,0,1,41.86322901931375,-87.69457731223662,61
29,2,2,2.0811539071168172,31.0,0,4.739273018648019,20,0,1,41.862781234543256,-87.69651389103042,61
25,2,3,2.0811539071168172,34.0,0,4.739273018648019,2,27,1,41.70185,-87.52842,23
7,0,4,2.0,125.0,0,4.739273018648019,1,11,2,41.686815208170856,-87.61007278041356,69
11,0,4,2.0,160.0,0,4.739273018648019,1,0,32,41.9205214430906,-87.64844109305709,46
11,0,2,1.0,178.0,2,4.5,2,21,1,41.89286,-87.62213,80
11,0,4,2.0,134.0,6,5.0,1,9,1,41.9846,-87.66496,25
11,0,4,2.0,123.0,0,4.739273018648019,1,0,32,41.92802163194592,-87.7188671124461,50
3,0,4,1.0,135.0,0,4.739273018648019,1,0,32,41.89042,-87.62563,70
38,2,2,2.0811539071168172,160.0,0,4.739273018648019,2,5,1,41.87368,-87.62639,51
11,0,3,1.0,64.0,0,4.739273018648019,1,11,32,41.85523,-87.65633,52
11,0,3,1.0,157.0,1,3.0,1,19,1,41.91335,-87.636,66
11,0,3,1.0,300.0,0,4.739273018648019,2,5,30,41.8901267349307,-87.61998917661674,80
11,0,2,1.0,56.0,0,4.739273018648019,1,19,32,41.89932121204748,-87.77017001203325,6
11,0,5,1.0,162.0,3,5.0,2,16,2,41.89179724167125,-87.62672372656736,70
11,0,6,3.0,178.0,4,4.75,1,20,2,41.9135125,-87.7044161,40
25,2,2,2.0811539071168172,48.0,2,5.0,9,16,2,41.82887,-87.62724,21
25,2,2,2.0811539071168172,86.0,3,5.0,7,17,1,41.85817,-87.69364,61
25,2,2,2.0811539071168172,86.0,6,5.0,7,22,1,41.86021,-87.69465,61
25,2,3,2.0811539071168172,91.0,2,4.5,7,24,1,41.85790100011885,-87.6953343329594,61
25,2,3,2.0811539071168172,84.0,5,5.0,7,9,1,41.85976426336204,-87.69487921861553,61
25,2,2,2.0811539071168172,86.0,3,4.67,7,21,1,41.86022388933143,-87.69508244456865,61
25,2,3,2.0811539071168172,84.0,2,5.0,7,20,1,41.85845,-87.69353,61
38,2,2,2.0811539071168172,175.0,0,4.739273018648019,2,25,1,41.871156427149415,-87.628055177629,68
11,0,2,2.0811539071168172,135.0,0,4.739273018648019,4,22,1,41.9087982658133,-87.63471785820923,66
11,0,6,3.0,167.0,2,5.0,1,25,1,41.93925,-87.76603,67
20,2,2,2.0811539071168172,104.0,3,5.0,1,0,2,41.9063725,-87.6946856,40
11,0,2,1.0,82.0,2,3.0,10,20,1,41.94519,-87.64814,11
3,0,5,2.0,496.0,2,5.0,1,11,1,41.89544295668158,-87.63962772138642,70
11,0,2,1.0,142.0,7,4.71,10,18,1,41.94691143177406,-87.6478198299753,11
11,0,2,2.0811539071168172,74.0,14,4.71,10,17,1,41.94666196477125,-87.6480154189385,11
25,2,2,2.0811539071168172,52.0,2,4.0,36,22,1,41.8421658187305,-87.65450276749036,12
11,0,2,2.0811539071168172,84.0,7,4.71,10,20,1,41.94509123148697,-87.64775867518739,11
7,0,5,2.0,150.0,3,5.0,1,4,2,41.85532,-87.67809,52
25,2,1,2.0811539071168172,61.0,0,4.739273018648019,1,28,32,41.942187112542726,-87.71565755379676,8
11,0,4,1.0,220.0,2,5.0,2,23,1,41.89194363152525,-87.62045250940884,80
11,0,5,3.0,282.0,0,4.739273018648019,1,30,32,41.7523733,-87.5830888,79
11,0,2,2.0811539071168172,58.0,3,5.0,4,14,1,41.84619,-87.6404,12
11,0,5,2.0,119.0,3,5.0,1,0,2,41.9034131,-87.6803328,92
11,0,6,3.0,133.0,6,4.5,4,7,1,41.933663436566334,-87.71906119474087,8
11,0,6,3.0,189.0,3,4.0,15,8,2,41.7991252,-87.590794,41
11,0,4,1.0,94.0,6,5.0,1,20,1,41.8187087137233,-87.70138982724788,13
11,0,6,3.0,91.0,0,4.739273018648019,42,0,32,41.70243,-87.68059,10
11,0,5,2.0,158.0,0,4.739273018648019,5,6,32,41.84373,-87.70862,49
7,0,14,7.0,319.0,1,5.0,4,24,1,41.87744264662311,-87.68125400255703,82
29,2,1,2.0811539071168172,38.0,2,5.0,6,17,2,42.01435990692777,-87.68413010027726,90
29,2,1,2.0811539071168172,60.0,0,4.739273018648019,1,0,32,41.8961967,-87.6315566,70
29,2,1,2.0811539071168172,38.0,0,4.739273018648019,36,15,1,41.83725396252668,-87.6682341586028,54
29,2,1,2.0811539071168172,38.0,1,1.0,36,26,1,41.83581661708607,-87.66664871089912,54
29,2,1,2.0811539071168172,36.0,1,5.0,36,23,1,41.83728,-87.66832,54
29,2,1,2.0811539071168172,34.0,0,4.739273018648019,36,20,1,41.8366,-87.66678,54
29,2,1,2.0811539071168172,39.0,2,5.0,36,11,1,41.83700613562949,-87.66661107522953,54
29,2,1,2.0811539071168172,39.0,0,4.739273018648019,36,11,1,41.83692,-87.66883,54
11,0,2,1.0,183.0,2,5.0,1,10,1,41.87586,-87.63049,51
7,0,5,1.0,176.0,4,5.0,1,13,2,41.894848,-87.6519744,91
11,0,4,1.0,86.0,0,4.739273018648019,1,30,32,41.9722107,-87.787623,43
44,3,2,2.0811539071168172,76.0,0,4.739273018648019,6,30,32,41.8453743,-87.6257337,21
11,0,2,1.0,189.0,3,4.67,1,29,1,41.89748,-87.62535,80
11,0,2,1.0,210.0,2,4.5,2,18,1,41.89414036857345,-87.62223208635935,80
11,0,2,1.0,117.0,0,4.739273018648019,1,11,32,41.89147212705197,-87.61693423244633,80
11,0,2,2.0811539071168172,108.0,1,5.0,1,13,2,41.90177,-87.62599,33
29,2,1,2.0811539071168172,38.0,0,4.739273018648019,41,16,32,41.7743775218613,-87.61005339307862,93
29,2,2,2.0811539071168172,42.0,0,4.739273018648019,36,20,1,41.829722151288514,-87.64482432117278,12
29,2,2,2.0811539071168172,43.0,0,4.739273018648019,1,15,1,41.82948092182457,-87.64615433858306,12
29,2,2,2.0811539071168172,40.0,0,4.739273018648019,36,16,1,41.83165,-87.64412,12
11,0,4,1.0,168.0,1,2.0,3,15,2,41.91140659564262,-87.71215202128839,40
11,0,6,2.0,195.0,1,4.0,4,11,1,41.91923,-87.63813,46
11,0,3,1.0,157.0,1,5.0,4,6,1,41.88266,-87.64306,88
7,0,4,4.0,122.0,0,4.739273018648019,1,28,32,41.956398162303216,-87.7171865027678,42
11,0,4,2.0,153.0,2,5.0,5,16,4,41.9085398,-87.7291254,40
11,0,4,2.0,67.0,0,4.739273018648019,3,23,32,41.98262776494379,-87.77781296521425,43
7,0,5,1.0,104.0,3,4.67,1,16,2,41.99729057006671,-87.69476569513222,90
11,0,2,2.0811539071168172,121.0,0,4.739273018648019,645,1,32,41.886064,-87.624718,51
3,0,4,2.0,200.0,2,5.0,5,23,2,41.90178883766841,-87.66407987180494,91
7,0,8,3.0,331.0,1,5.0,19,25,1,41.94503370839888,-87.65726777940355,45
11,0,4,2.0,144.0,0,4.739273018648019,10,3,32,41.9344195,-87.7130169,8
11,0,2,2.0811539071168172,118.0,2,5.0,4,19,1,41.90698753584885,-87.6349863390723,66
29,2,1,2.0811539071168172,34.0,0,4.739273018648019,41,30,32,41.77545436670138,-87.60828558661954,93
29,2,1,2.0811539071168172,26.0,0,4.739273018648019,41,0,32,41.77514629020307,-87.60801555230438,93
11,0,4,1.0,176.0,2,5.0,4,20,1,41.92882139217119,-87.64097276513006,46
7,0,4,2.0,127.0,0,4.739273018648019,42,29,2,41.75401,-87.57455,79
11,0,3,1.0,110.0,2,4.5,1,15,2,41.78117270444189,-87.60735521163942,93
11,0,2,1.0,120.0,0,4.739273018648019,74,29,32,41.8532356,-87.623656,58
11,0,4,2.0,128.0,0,4.739273018648019,2,13,2,41.8704693,-87.6625796,48
3,0,3,2.0,110.0,0,4.739273018648019,6,20,2,41.78439008338438,-87.60928688165627,93
11,0,2,1.0,140.0,0,4.739273018648019,645,0,32,41.8849811,-87.66407509999999,88
11,0,3,1.0,149.0,1,4.0,4,10,1,41.90473,-87.67225,92
7,0,2,1.0,113.0,5,4.4,5,16,1,41.92778071766644,-87.64121201282803,46
29,2,2,2.0811539071168172,212.0,0,4.739273018648019,1,30,32,41.74915291448515,-87.70686155866683,4
11,0,6,2.0,92.0,7,4.86,5,8,1,41.69285,-87.67223,56
11,0,4,2.0,86.0,6,4.5,5,11,1,41.69082,-87.67216,56
38,2,2,1.0,399.0,0,4.739273018648019,41,26,1,41.88341,-87.63289,51
38,2,4,1.0,399.0,0,4.739273018648019,41,28,1,41.88501828758724,-87.63232666296513,51
38,2,3,1.0,399.0,0,4.739273018648019,41,0,1,41.88546,-87.63315,51
38,2,3,1.0,399.0,0,4.739273018648019,41,29,1,41.88512303010173,-87.632850551944,51
38,2,3,1.0,399.0,0,4.739273018648019,41,30,1,41.88516821959741,-87.63234895787065,51
38,2,2,1.0,399.0,0,4.739273018648019,41,26,1,41.88321127122964,-87.63401069228888,51
38,2,8,2.0,399.0,0,4.739273018648019,41,27,1,41.88516,-87.63238,51
38,2,12,3.0,399.0,0,4.739273018648019,41,27,1,41.88549193621429,-87.63371958782116,51
38,2,16,4.0,399.0,0,4.739273018648019,41,28,1,41.88320308815173,-87.63397558157402,51
11,0,2,1.0,159.0,1,5.0,4,19,1,41.92880022197552,-87.6392272545614,46
3,0,3,2.0,152.0,0,4.739273018648019,6,6,2,41.7832057361209,-87.60930027945564,93
3,0,5,3.0,155.0,0,4.739273018648019,6,23,2,41.7851,-87.61167,93
11,0,6,3.0,162.0,0,4.739273018648019,645,23,32,41.8746756,-87.6745347,48
11,0,5,2.0,137.0,2,5.0,1,15,3,41.92933880556829,-87.65672428934461,76
11,0,5,2.0,154.0,2,5.0,28,23,1,41.98644920222348,-87.66338650224267,25
11,0,2,1.0,100.0,1,5.0,1,3,1,41.9130319,-87.70992799999999,40
11,0,7,4.0,325.0,0,4.739273018648019,3,26,1,41.8097,-87.6094,34
11,0,6,2.0,222.0,1,5.0,73,15,2,41.85526,-87.62526,58
11,0,4,1.0,247.0,0,4.739273018648019,50,13,1,41.89466,-87.65282,91
11,0,6,3.0,173.0,2,5.0,5,25,1,41.86846705294069,-87.68681748552474,48
11,0,2,2.0811539071168172,125.0,1,5.0,2,14,2,41.93403527294505,-87.65203549541067,45
11,0,2,1.0,118.0,5,4.2,5,15,1,41.90668,-87.63377,66
11,0,2,1.0,62.0,1,5.0,9,18,1,41.89891106224248,-87.62635681956199,80
38,2,8,2.0811539071168172,524.0,0,4.739273018648019,1,0,1,41.88207,-87.62564,51
11,0,6,3.0,88.0,2,5.0,9,22,1,41.93729,-87.72076,8
7,0,6,3.0,339.0,2,5.0,1,6,2,41.85715161967929,-87.65159931931073,52
29,2,3,2.0811539071168172,39.0,2,5.0,8,21,2,41.87331,-87.69271,31
29,2,2,2.0811539071168172,39.0,0,4.739273018648019,8,24,2,41.87435,-87.69477,31
29,2,2,2.0811539071168172,39.0,1,2.0,8,23,2,41.87429,-87.6947,31
29,2,2,2.0811539071168172,41.0,2,5.0,8,21,2,41.874221173593966,-87.69451374372136,31
11,0,4,1.0,171.0,3,5.0,1,19,1,41.80507,-87.61366,34
11,0,2,1.0,129.0,0,4.739273018648019,645,0,32,41.89678629999999,-87.6317246,70
11,0,5,5.0,224.0,0,4.739273018648019,1,30,32,41.78189846328783,-87.5925429311208,93
11,0,6,2.0,249.0,2,4.5,5,24,2,41.89199,-87.6155,80
11,0,2,2.0811539071168172,378.0,0,4.739273018648019,6,21,1,41.90166107356296,-87.6294461888039,74
11,0,2,2.0811539071168172,438.0,0,4.739273018648019,6,25,1,41.9033285636781,-87.62756771451029,33
11,0,11,3.0,100.0,0,4.739273018648019,1,1,1,41.68764,-87.62875,73
25,2,2,2.0811539071168172,62.0,1,5.0,9,25,2,41.83028,-87.62756,21
25,2,2,2.0811539071168172,49.0,1,5.0,9,23,2,41.82992739150584,-87.6275415007892,21
25,2,2,2.0811539071168172,46.0,0,4.739273018648019,9,18,2,41.83034,-87.62852,21
25,2,2,2.0811539071168172,54.0,1,4.0,9,20,2,41.82823,-87.62877,21
11,0,4,2.0,154.0,2,4.5,2,6,1,41.84550302157674,-87.64250812528746,12
11,0,5,1.0,162.0,1,5.0,2,24,1,41.90486168475309,-87.67109941556608,92
11,0,5,2.0,102.0,0,4.739273018648019,1,23,1,41.94761,-87.74264,67
11,0,14,5.0,710.0,0,4.739273018648019,25,17,3,41.87277173883214,-87.62738381759264,51
11,0,2,1.0,78.0,0,4.739273018648019,2,4,20,41.84003110006565,-87.6154726962345,21
2,0,5,5.0,264.0,1,5.0,1,30,2,41.747512,-87.6496465,5
11,0,5,2.0,143.0,0,4.739273018648019,51,30,32,41.896791,-87.6412457,70
11,0,2,1.0,140.0,0,4.739273018648019,51,30,32,41.89578575861415,-87.64054543952653,70
11,0,8,3.0,177.0,1,5.0,1,21,2,41.81897,-87.61419,34
11,0,1,1.0,1200.0,0,4.739273018648019,13,0,40,41.89602,-87.63469,70
11,0,1,1.0,1200.0,0,4.739273018648019,13,0,40,41.89598686442837,-87.63345067442488,70
11,0,1,1.0,1200.0,0,4.739273018648019,13,0,40,41.8941,-87.63342,70
11,0,1,1.0,1200.0,0,4.739273018648019,13,0,40,41.894271149171615,-87.63288856547113,70
