,type,rating,review_count,lat,lon,category,price
1010,3,5.0,8,41.90292,-87.67532,256,-1
1011,3,4.5,15,41.911662,-87.67714,256,1
1012,3,5.0,2,41.90305,-87.6765667,112,-1
1013,3,4.5,33,41.908489,-87.674289,247,1
1014,3,5.0,8,41.9048576,-87.6690812,27,1
1015,3,4.0,102,41.899575,-87.624832,202,2
1016,3,5.0,56,41.90692,-87.67159,195,1
1017,3,5.0,12,41.908649999871,-87.6742401346564,216,-1
1018,3,4.5,7,41.96125402266917,-87.72184089999999,41,-1
1019,3,5.0,5,41.92907,-87.70708,112,-1
1020,3,4.0,509,41.90974,-87.677,27,0
1021,3,4.5,32,41.900626,-87.696425,127,1
1022,3,3.5,275,41.8828688,-87.6281908,66,1
1023,3,4.0,101,41.9030597,-87.6754606,256,2
1024,3,4.0,617,41.884136,-87.640976,186,1
1025,3,5.0,36,41.925099084254,-87.6926841625653,247,1
1026,3,4.5,100,42.055349,-87.852215,70,0
1027,3,4.0,82,41.8914765,-87.6249183,202,2
1028,3,5.0,15,41.90695811552804,-87.67165448516609,27,-1
1029,3,5.0,1,41.90058,-87.62473,247,-1
1030,3,4.0,16,41.91807,-87.67791,256,1
1031,3,3.5,30,41.909041,-87.674842,247,0
1032,3,5.0,104,41.8954162597656,-87.6915512084961,127,1
1033,3,5.0,48,41.961227,-87.754859,196,-1
1034,3,4.0,14,41.9309342,-87.7102151,247,-1
1035,3,4.5,25,41.92347,-87.69784,256,2
1036,3,4.0,4,41.7347653637,-87.8012378867,70,-1
1037,3,4.5,9,41.895908,-87.67648,256,-1
1038,3,5.0,21,41.9297899,-87.70875,127,-1
1039,3,4.0,13,41.851160084798295,-87.6316000521183,59,-1
1040,3,4.5,163,41.967293,-87.68746,216,1
1041,3,5.0,86,41.90605,-87.67111,145,2
1042,3,4.0,5,41.93920466621224,-87.70080709999999,233,-1
1043,3,5.0,20,41.8961283,-87.6765141,153,1
1044,3,4.5,122,41.88865310081155,-87.6355143705522,202,1
1045,3,4.5,12,41.8995,-87.6964,100,-1
1046,3,5.0,24,41.9029,-87.67744,4,1
1047,3,4.5,39,41.923533552584566,-87.69804235767076,216,1
1048,3,4.5,103,41.9834823,-87.6603694,212,1
1049,3,4.0,53,41.91848,-87.68709,256,2
1050,3,4.5,78,41.91877,-87.67732,127,1
1051,3,5.0,1,41.94336571192374,-87.68308962618589,248,-1
1052,3,4.0,285,41.980150289008,-87.668426008948,230,0
1053,3,3.0,81,41.8521980294057,-87.6316391712253,100,2
1054,3,4.0,39,41.88309198694284,-87.62760528220807,256,0
1055,3,4.5,153,41.8578014,-87.6574035,247,0
1056,3,4.0,224,42.0589095,-87.7495723,202,1
1057,3,5.0,1,41.975362,-87.675329,0,-1
1058,3,4.5,90,41.9760629,-87.6686745,4,1
1059,3,5.0,15,41.901375,-87.696537,4,1
1060,3,4.0,81,41.9364976,-87.6644921,230,0
1061,3,4.5,55,41.952831,-87.7777730055246,230,0
1062,3,5.0,5,41.92339757726031,-87.727784,4,-1
1063,3,5.0,73,41.9280051,-87.7052436,233,1
1064,3,5.0,32,41.9390252,-87.6980447,27,0
1065,3,4.5,12,41.8581597,-87.655345,127,1
1066,3,4.5,22,41.9031120836735,-87.6780532300472,256,1
1067,3,3.0,4,41.90618,-87.67707,96,-1
1068,3,4.5,127,41.9833033,-87.6602446,233,1
1069,3,5.0,8,41.8909499,-87.68366,112,-1
1070,3,3.5,146,41.91811,-87.69004,247,0
1071,3,4.0,516,42.04641629469545,-88.03712522090149,202,1
1072,3,4.5,12,41.924724,-87.647674,202,-1
1073,3,4.5,25,41.93919,-87.7386,111,1
1074,3,4.0,153,41.8717657417138,-87.6440263055572,83,0
1075,3,5.0,17,41.85436,-87.66898,212,1
1076,3,5.0,1,41.91959,-87.678,182,-1
1077,3,4.5,159,41.8965699,-87.66764,127,1
1078,3,3.0,46,41.81756,-87.66558,83,0
1079,3,4.5,297,41.9669948,-87.6878732,75,1
1080,3,4.5,55,41.9219329,-87.6489956,137,1
1081,3,4.5,18,41.92306,-87.68725,112,1
1082,3,5.0,2,41.91028604114971,-87.70953813412338,256,-1
1083,3,5.0,9,41.9465251,-87.70081,202,0
1084,3,4.5,54,41.92732,-87.70675,27,1
1085,3,4.5,94,41.89282,-87.6279751,112,1
1086,3,4.5,19,41.896202,-87.676265,112,1
1087,3,4.5,15,41.9235094,-87.698058,145,2
1088,3,4.5,302,41.96748,-87.68826,27,1
1089,3,5.0,1,41.9097787944,-87.6345321446,9,-1
1090,3,4.0,37,41.93637727127881,-87.71898411299179,27,1
1091,3,4.5,12,41.984377,-87.669132,127,-1
1092,3,4.0,5,41.91834,-87.64908,216,-1
1093,3,3.5,60,41.6585594,-87.725761,83,0
1094,3,4.5,33,41.91172,-87.67714,256,2
1095,3,3.0,1,41.84766,-87.70475,212,-1
1096,3,5.0,10,41.92946,-87.70857,230,-1
1097,3,5.0,27,41.94346,-87.682796,27,1
1098,3,4.5,231,41.9321031962245,-87.6580238342285,233,1
1099,3,3.5,349,41.8979466,-87.62289404311115,202,2
1100,3,5.0,98,41.8855451,-87.6447849,27,0
1101,3,5.0,8,41.8868487488836,-87.6480701096567,95,1
1102,3,4.0,4,41.8523,-87.63225,100,-1
1103,3,3.0,73,41.910225,-87.652946,66,1
1104,3,5.0,5,41.89081191625971,-87.67065756166481,112,-1
1105,3,4.5,42,41.9758649,-87.711374,112,2
1106,3,4.5,77,41.958151,-87.6734201,247,1
1107,3,5.0,4,41.85815,-87.65972,145,1
1108,3,4.5,22,42.02191066623193,-87.80054833457625,216,1
1109,3,5.0,4,41.96692,-87.68766,112,-1
1110,3,5.0,7,41.92449991877214,-87.71409004926682,112,-1
1111,3,4.0,64,41.8335571289062,-87.6458206176758,100,1
1112,3,3.5,19,41.92199,-87.65324,256,1
1113,3,5.0,89,41.9144,-87.68414,201,1
1114,3,5.0,10,41.88064,-87.72488,202,1
1115,3,5.0,35,41.9541410216366,-87.7488424256444,59,1
1116,3,5.0,10,41.9528970612111,-87.6866165176034,127,0
1117,3,5.0,2,41.895641,-87.676527,247,-1
1118,3,5.0,2,41.9318879101356,-87.6443998695104,256,-1
1119,3,4.0,5,41.8892492,-87.6570263,160,1
1120,3,3.5,175,41.9183883666992,-87.6523208618164,256,1
1121,3,3.0,16,41.91284,-87.67717,256,1
1122,3,4.5,80,41.909488,-87.675546,201,1
1123,3,3.5,79,41.8980716,-87.6228029,50,-1
1124,3,5.0,25,41.99757329698834,-87.76464571983958,100,1
1125,3,4.5,14,42.00754,-87.66631,212,-1
1126,3,3.5,177,41.90855,-87.67513,256,0
1127,3,5.0,33,41.9754486,-87.6682051,256,1
1128,3,4.5,9,41.9647044,-87.666779,127,0
1129,3,5.0,2,41.9622128,-87.70846,247,-1
1130,3,2.5,2,41.8526684,-87.6341364,0,-1
1131,3,4.0,23,41.9434661865234,-87.6812362670898,256,2
1132,3,5.0,33,41.88797,-87.80271,112,1
1133,3,4.0,35,42.04475,-87.98069,27,2
1134,3,5.0,15,41.8581,-87.66302,127,-1
1135,3,3.0,76,41.89324263005451,-87.62519473216106,66,0
1136,3,3.5,80,41.87242,-87.78023,247,0
1137,3,5.0,3,41.91475,-87.68375,248,-1
1138,3,3.5,63,41.93259,-87.64446,66,1
1139,3,4.0,5,41.896,-87.6835161,100,1
1140,3,4.5,32,41.9330919,-87.71350939999999,233,1
1141,3,4.0,10,41.90123,-87.69658,247,-1
1142,3,5.0,3,41.8579999,-87.66969,100,-1
1143,3,4.5,29,41.9052158,-87.6698710125743,0,1
1144,3,5.0,23,41.9790849,-87.6679491,145,2
1145,3,5.0,1,41.93078781010007,-87.70973713667891,247,-1
1146,3,2.5,59,41.9683002,-87.7110091,70,0
1147,3,5.0,45,41.909965,-87.691436,145,1
1148,3,3.5,21,41.967414,-87.6875607,256,2
1149,3,4.0,8,41.9771,-87.66867,105,-1
1150,3,3.0,10,41.8435511596779,-87.7020222754398,70,1
1151,3,4.0,131,41.883046,-87.657126,247,0
1152,3,4.0,3,41.90757,-87.67272,256,-1
1153,3,4.5,20,41.910455,-87.634432,247,0
1154,3,4.0,25,41.8579749,-87.6678955,209,1
1155,3,4.5,7,41.9783391,-87.668083,100,-1
1156,3,4.5,35,41.9670575,-87.6790051,127,0
1157,3,4.0,64,41.9429177,-87.6800301,145,2
1158,3,3.0,25,41.84451,-87.7255799,66,0
1159,3,4.5,8,41.91792110846794,-87.65389601866951,256,-1
1160,3,2.5,10,41.9684849,-87.7177753,201,0
1161,3,4.0,261,41.84932371614059,-87.9529988,202,2
1162,3,3.0,11,41.8512383,-87.632103,256,1
1163,3,4.0,119,42.041343,-87.682411,127,1
1164,3,4.5,9,41.9121966,-87.6972788,230,0
1165,3,3.0,19,41.90193,-87.7405,83,0
1166,3,5.0,18,42.00759,-87.66954,230,0
1167,3,4.5,8,41.8846195779489,-87.6526183359791,256,-1
1168,3,4.0,8,41.8579399210002,-87.6713761229602,145,1
1169,3,3.5,137,42.150568,-87.816362,202,2
1170,3,4.0,17,41.96421,-87.66677,127,0
1171,3,3.5,87,41.7187756,-88.041923,202,1
1172,3,3.5,11,41.8525573685578,-87.6321452111006,42,-1
1173,3,4.5,25,41.922305053523,-87.68729102566006,95,1
1174,3,4.5,32,41.92519,-87.69149,233,1
1175,3,4.5,4,41.857861,-87.6560794,100,1
1176,3,5.0,25,41.98274,-87.66833,27,-1
1177,3,5.0,17,41.8508143723011,-87.6236915588379,256,1
1178,3,4.0,30,41.9934226,-87.659721,105,1
1179,3,4.0,1,41.8954929,-87.62379962270181,145,-1
1180,3,3.0,90,41.715281757562906,-87.7829278480606,202,1
1181,3,4.0,49,42.0904943,-87.8249417,202,1
1182,3,5.0,15,41.85808,-87.65853,109,1
1183,3,4.5,15,41.9616165,-87.6777496,127,1
1184,3,4.5,19,41.881424,-87.655486,27,-1
1185,3,3.5,85,41.9463310241699,-87.6643676757812,256,2
1186,3,3.5,139,41.9437529971252,-87.6495475420931,60,1
1187,3,3.5,47,42.0059001,-87.8848895,83,0
1188,3,4.5,190,41.91071,-87.67476,57,1
1189,3,2.0,14,41.91011,-87.651495,256,2
1190,3,4.5,23,41.90203,-87.66766948468718,4,1
1191,3,5.0,13,41.800195,-87.587859,256,1
1192,3,4.5,173,42.01247,-87.83056,233,0
1193,3,4.5,27,41.8767095459742,-88.0665454055226,247,0
1194,3,3.5,139,41.88382895600788,-87.66041131987191,4,1
1195,3,5.0,1,41.9461444,-87.66437209165676,127,-1
1196,3,3.5,148,41.940165987915705,-87.65003881261576,247,0
1197,3,5.0,38,42.0417419,-87.680718,127,1
1198,3,4.5,34,41.952043,-87.6775328,0,1
1199,3,4.5,17,41.9931,-87.66077,247,1
1200,3,4.0,28,41.9130859375,-87.6771774291992,137,1
1201,3,4.5,27,41.938787,-87.693961,0,-1
1202,3,4.5,63,41.94347,-87.67811,247,0
1203,3,3.5,3,41.85113,-87.632209,100,-1
1204,3,4.5,92,41.935317,-87.643935,216,1
1205,3,4.5,197,41.889902418757416,-87.67340357583151,4,2
1206,3,4.0,8,41.92048,-87.69357,230,-1
1207,3,2.5,234,41.8944211547,-87.6237116829,201,2
1208,3,3.0,96,41.97167,-87.66831,247,0
1209,3,3.5,8,41.8846058,-87.6515453,127,-1
1210,3,5.0,4,41.90783,-87.67401,201,-1
1211,3,4.0,5,41.91757,-87.70869,0,-1
1212,3,2.0,68,41.755762,-87.736621,202,1
1213,3,4.5,60,41.8815,-87.65357,216,1
1214,3,5.0,6,41.85808,-87.66434,66,-1
1215,3,4.5,14,41.9118611215971,-87.6775493816841,256,2
1216,3,5.0,3,41.849947,-87.953522,202,-1
1217,3,5.0,6,41.9597911834717,-87.7281193435192,256,1
1218,3,5.0,50,41.942758,-87.6641799,41,-1
1219,3,4.0,40,42.0500945,-87.6854397,4,1
1220,3,2.5,5,41.91064675353768,-87.64520873271432,233,-1
1221,3,2.5,85,41.84724756751057,-87.81094605981889,202,1
1222,3,4.5,55,41.8815151,-87.6540181,216,2
1223,3,3.5,34,41.90315,-87.669665,184,-1
1224,3,3.5,34,41.78817,-87.87797,66,1
1225,3,4.0,21,41.9423054,-87.64905933313804,230,-1
1226,3,3.0,182,41.955379,-87.80847,202,1
1227,3,4.0,198,41.902917,-87.676269,9,1
1228,3,5.0,10,41.7064462,-87.6696051,256,1
1229,3,4.5,2,41.918358,-87.654146,182,3
1230,3,4.0,14,41.9449494,-87.663639,59,1
1231,3,3.5,205,41.91071108443281,-87.67356394408792,256,1
1232,3,4.5,17,41.9612874,-87.6792206,95,0
1233,3,4.5,40,42.0413249,-87.6807582,4,1
1234,3,2.5,104,41.93428934553312,-87.74302417381531,66,1
1235,3,4.5,116,41.97761,-87.668,95,1
1236,3,4.5,37,41.7776760020488,-87.7419000457932,70,0
1237,3,4.0,1,41.869725,-87.653424,145,1
1238,3,4.5,73,41.99747,-87.69072,34,1
1239,3,4.5,50,41.85825,-87.65365,238,0
1240,3,4.0,2,41.94305,-87.67906,27,-1
1241,3,4.5,22,41.90292,-87.67523,145,2
1242,3,4.5,15,41.96867,-87.78741,127,1
1243,3,5.0,23,41.997431,-87.693914,0,1
1244,3,5.0,1,41.9670705,-87.7598386,27,-1
1245,3,5.0,42,41.895815,-87.691564,256,1
1246,3,5.0,8,41.9470451849289,-87.6554751195407,145,1
1247,3,4.5,61,41.9769477844238,-87.6681671142578,112,2
1248,3,4.0,24,41.93990321780529,-87.64741905033588,233,2
1249,3,4.0,527,41.8869049,-87.6505142,87,1
1250,3,4.5,45,41.9974937438965,-87.6881790161133,256,2
1251,3,4.0,9,42.01182770774948,-87.8074721619487,245,-1
1252,3,5.0,17,41.9604101,-87.7476931,112,-1
1253,3,5.0,9,42.0515449,-87.977563,215,1
1254,3,4.0,49,41.9614358,-87.6792557,238,0
1255,3,3.5,82,41.9976045,-87.6951259,90,2
1256,3,4.0,22,41.9198570251465,-87.6780014038086,0,2
1257,3,5.0,5,41.893017,-87.6291,201,-1
1258,3,5.0,1,41.99308718910507,-87.66064763091302,256,-1
1259,3,4.5,58,41.9386649,-87.7694533,80,0
1260,3,4.5,54,41.9755747539032,-87.66799804228,27,1
1261,3,4.0,18,41.9776695,-87.668339,247,-1
1262,3,4.5,105,42.005195620163,-87.660642928269,27,0
1263,3,5.0,4,41.881839367089405,-87.65489645545414,59,-1
1264,3,4.5,205,41.9613651,-87.6754699,127,1
1265,3,3.5,160,41.8398553352269,-88.010717740978,202,1
1266,3,4.0,73,41.9367617368698,-87.6442164927721,247,1
1267,3,5.0,1,41.98523467,-87.6545195,247,-1
1268,3,4.0,50,42.0193046,-87.6689854,4,1
1269,3,4.0,19,41.88768,-87.62493,215,1
1270,3,2.0,22,41.88089718713504,-87.72546136627042,201,2
1271,3,5.0,1,41.6612951,-87.756681,127,-1
1272,3,4.0,28,41.9170867,-87.6777349,233,2
1273,3,2.5,257,41.8951076135545,-87.6246279895891,145,1
1274,3,5.0,3,41.910548,-87.696088,95,-1
1275,3,3.5,104,41.993293762207,-87.6607818603516,4,2
1276,3,4.0,10,41.80225,-87.92906,256,2
1277,3,5.0,3,41.90367017399211,-87.66341306269169,247,-1
1278,3,4.0,69,41.9070686,-87.6718298,157,1
1279,3,4.5,7,41.8804551,-87.73591,157,0
1280,3,4.5,8,41.8969467,-87.6569913,145,1
1281,3,2.5,25,41.79838,-87.724793,202,0
1282,3,3.5,19,42.0404248684178,-88.034858583395,202,1
1283,3,4.0,54,41.8815,-87.65349,256,1
1284,3,4.0,1,41.94825361730442,-87.6569606523971,186,-1
1285,3,4.5,62,41.9857541,-87.6691545,127,1
1286,3,4.5,31,41.9224619,-87.6734684,247,0
1287,3,5.0,7,41.943005,-87.671414,100,-1
1288,3,5.0,9,41.917394,-87.689679,94,1
1289,3,1.0,1,41.7060277,-87.68451110000001,112,-1
1290,3,3.0,121,42.0100666812565,-87.7144328579168,202,1
1291,3,3.5,100,41.9494788,-87.7134433,230,0
1292,3,5.0,6,41.895789,-87.6712248,256,1
1293,3,3.0,59,41.90933,-87.67532,256,1
1294,3,5.0,32,41.9977377355099,-87.6938501000404,112,1
1295,3,5.0,70,41.95763,-87.68084,127,1
1296,3,3.5,30,41.85448,-87.63314,100,0
1297,3,5.0,14,41.94312,-87.64906,145,1
1298,3,4.0,1,41.97546435071451,-87.66815744130531,112,-1
1299,3,4.0,19,41.85505,-87.63219,202,0
1300,3,5.0,15,41.8575973510742,-87.6579895019531,248,0
1301,3,3.0,5,41.890902,-87.618256,100,1
1302,3,4.0,168,41.9309636,-87.7110762,105,2
1303,3,4.5,15,41.9362598,-87.8682037,9,0
1304,3,5.0,8,41.879814,-87.809387,112,1
1305,3,4.0,10,41.8497536,-87.6317564,105,2
1306,3,3.5,38,42.165549674532784,-87.84620195644874,256,2
1307,3,4.5,241,41.94164487559991,-87.64429281753246,27,1
1308,3,5.0,7,42.17849,-87.99732,119,1
1309,3,4.5,34,41.9106189,-87.688066,4,1
1310,3,2.5,768,41.884,-87.628,66,1
1311,3,2.5,573,41.8367017732874,-88.0142131564377,112,1
1312,3,4.5,9,41.92861282874461,-87.7874150241724,202,-1
1313,3,4.5,11,41.8568363,-87.6468296,127,1
1314,3,5.0,2,41.913071143923,-87.7241527435608,4,3
1315,3,5.0,4,41.9215540828081,-87.6713763288009,94,-1
1316,3,5.0,1,41.9466973,-87.6637593,145,-1
1317,3,4.5,24,41.950139,-87.6492988,145,1
1318,3,5.0,14,41.89281,-87.62377,100,-1
1319,3,4.5,52,41.9654777,-87.6863474,95,1
1320,3,5.0,4,41.909784,-87.653696,145,-1
1321,3,3.5,24,41.899701,-87.626506,256,2
1322,3,4.5,38,41.9235802,-87.6987226,175,-1
1323,3,4.0,53,41.8581123352051,-87.6625900268555,247,1
1324,3,4.5,135,41.9389065890623,-87.6676680063457,137,1
1325,3,5.0,35,41.97042295890113,-87.65665034323037,172,1
1326,3,5.0,5,41.9974549,-87.7631403,9,-1
1327,3,4.0,21,41.9000567,-87.9413308,233,1
1328,3,3.0,101,41.9654121,-87.6862488,256,1
1329,3,3.0,152,41.8391981,-88.0086374,66,1
1330,3,4.5,6,41.932012,-87.658379,253,-1
1331,3,3.5,44,41.8891328,-87.6511823,256,0
1332,3,4.0,1,41.8517206,-87.6317923,100,-1
1333,3,3.5,130,41.6197229,-87.8482744,202,1
1334,3,4.0,26,41.8777975,-87.6473649,41,1
1335,3,3.5,23,41.8875967,-87.6244251,100,1
1336,3,5.0,9,41.9520571,-87.6773036,256,1
1337,3,4.5,14,41.8652119477177,-87.7974893152714,112,-1
1338,3,3.0,47,41.954202777441,-87.743742576287,66,1
1339,3,5.0,2,41.838254,-87.741214,256,0
1340,3,5.0,12,41.91790699046427,-87.653706,0,2
1341,3,5.0,22,41.9646301,-87.6885834,9,1
1342,3,4.5,6,41.953957978573,-87.6832398403855,42,-1
1343,3,5.0,4,41.8230158,-87.84420054799034,42,-1
1344,3,5.0,4,41.8441314697266,-87.7141876220703,27,-1
1345,3,5.0,7,41.9974449,-87.7664575,111,1
1346,3,4.5,8,41.925,-87.70207,256,1
1347,3,4.0,578,41.8913345,-87.6258416,66,2
1348,3,4.0,62,41.9970359802246,-87.7644729614258,256,1
1349,3,4.5,3,41.87040356182955,-87.62606625131315,157,-1
1350,3,4.5,3,41.87040356182955,-87.62606625131315,157,-1
1351,3,3.0,261,41.922869,-87.6676177,230,0
1352,3,4.5,11,41.73677350971258,-87.58341377055221,79,2
1353,3,4.5,18,41.91777,-87.69944,256,-1
1354,3,4.0,101,41.91348,-87.67718,80,1
1355,3,4.5,8,41.9720344543457,-87.6886367797852,233,0
1356,3,4.5,15,41.9644486,-87.6663582,256,0
1357,3,5.0,1,41.883899,-87.627041,100,-1
1358,3,3.5,20,41.9662399,-87.8070526,66,0
1359,3,4.0,40,41.8964004516602,-87.6645431518555,247,1
1360,3,2.5,73,41.8911019,-87.672899,4,3
1361,3,3.5,47,41.910596,-87.847391,59,-1
1362,3,3.5,2,41.96821014185748,-87.68799001270993,85,-1
1363,3,5.0,105,41.89920397196669,-87.69172341338229,105,0
1364,3,5.0,1,41.9040664,-87.6679833,212,-1
1365,3,4.5,22,41.9397811889648,-87.6823425292969,4,1
1366,3,5.0,8,42.1786238,-87.9978807,100,1
1367,3,4.0,32,41.900219,-87.627537,256,1
1368,3,3.0,38,41.868883,-87.632287,202,1
1369,3,4.5,65,41.906974,-87.634143,256,1
1370,3,5.0,21,41.8761957,-87.6290467,145,1
1371,3,5.0,1,41.8681037,-87.6321945,49,-1
1372,3,3.0,8,41.91793,-87.65012,256,-1
1373,3,4.5,2,41.88849,-87.63778,202,-1
1374,3,3.5,10,41.9603,-87.70785,247,-1
1375,3,3.5,15,41.8695164372655,-87.6397518675214,66,1
1376,3,5.0,5,41.95162,-87.6776299,4,-1
1377,3,4.5,32,41.8254928588867,-87.7985382080078,233,1
1378,3,4.5,9,41.83505717,-88.02682617,162,-1
1379,3,4.0,42,42.145977,-87.829613,111,1
1380,3,4.5,2,41.98274805232141,-87.6683790705206,49,-1
1381,3,3.0,70,41.91265,-87.73747,94,0
1382,3,3.5,13,41.90022,-87.6262,256,-1
1383,3,5.0,4,41.90098,-87.62729,215,-1
1384,3,3.5,2,41.78576181686364,-87.74183683097363,233,-1
1385,3,3.5,35,41.9760381,-87.8662086,215,2
1386,3,3.0,45,41.88533,-87.65295,58,1
1387,3,3.5,3,41.88024,-87.73895,105,1
1388,3,4.5,18,41.9267914,-87.7034092,145,1
1389,3,4.5,9,41.80205,-87.92966,49,2
1390,3,2.5,18,41.8897959,-87.6713165,256,2
1391,3,4.0,9,41.86886,-87.6859,256,1
1392,3,5.0,5,41.9529494576921,-87.7711310681396,9,-1
1393,3,3.5,9,41.94485,-87.66356,256,2
1394,3,4.0,121,41.93136,-87.6861,112,1
1395,3,4.5,11,41.895769,-87.6741542,256,1
1396,3,1.5,79,41.64825809464228,-87.73422177392973,105,1
1397,3,2.0,54,41.76550847454415,-87.7454232739221,66,0
1398,3,2.5,9,41.8567155,-87.6269851,201,1
1399,3,3.0,79,41.9752070238158,-87.8675626931152,134,2
1400,3,4.5,9,42.09629,-87.95507,100,0
1401,3,5.0,4,41.9101011689321,-87.694278,212,0
1402,3,3.0,56,41.9251965,-87.6740581,66,0
1403,3,4.5,12,41.92454,-87.69408,256,2
1404,3,4.0,5,41.973032,-87.658756,100,1
1405,3,4.5,130,41.9363188068408,-87.6479070757935,216,1
1406,3,3.5,11,42.046065,-88.035807,201,2
1407,3,3.5,73,41.93158,-87.712028,145,1
1408,3,4.0,14,41.9113998413086,-87.6777572631836,215,-1
1409,3,5.0,20,41.9765012385064,-87.6680824533105,145,1
1410,3,3.0,19,41.904784,-87.6691,201,1
1411,3,5.0,3,41.67909,-87.49374,233,-1
1412,3,3.0,225,41.931764,-87.644348,247,0
1413,3,3.0,1,41.94600862331445,-87.66374804749117,49,-1
1414,3,3.5,9,41.9292158,-87.6832523,201,-1
1415,3,3.0,33,41.91392,-87.6773599,0,2
1416,3,4.5,31,41.90021,-87.62648,215,2
1417,3,4.0,146,41.9742378,-87.6680771,91,1
1418,3,5.0,1,41.953221,-87.749545,230,-1
1419,3,5.0,40,41.9425,-87.70323,95,-1
1420,3,4.0,1,41.937577954143016,-87.7218773,256,-1
1421,3,4.5,3,41.9179467,-87.65003742853683,112,-1
1422,3,5.0,1,41.96842696411978,-87.8092166411298,112,-1
1423,3,3.0,202,41.898124,-87.624664,145,1
1424,3,4.5,11,41.8863565872213,-87.9688160866499,175,-1
1425,3,3.5,34,41.884059,-87.649321,0,-1
1426,3,4.5,3,41.88485,-87.65234,182,-1
1427,3,4.0,142,41.8907451,-87.6271385,27,1
1428,3,4.0,19,41.92394,-87.74563,209,0
1429,3,5.0,3,41.97329,-87.69112,0,1
1430,3,2.0,114,42.049928,-87.836884,202,1
1431,3,4.0,21,41.9111404,-87.6771317,250,2
1432,3,5.0,37,42.0088589,-87.6618067,112,1
1433,3,4.5,7,41.9102492,-87.6778011,58,-1
1434,3,5.0,14,41.60865,-88.20463,100,-1
1435,3,1.5,53,41.69273087420834,-87.51962504236288,105,0
1436,3,4.0,51,41.853592,-87.634224,202,-1
1437,3,5.0,19,41.96025033,-87.75424367,248,-1
1438,3,3.0,73,41.8394944,-87.6471293,230,0
1439,3,4.0,83,41.85556873732156,-87.80514191554774,94,1
1440,3,5.0,6,41.8728592,-87.626216,95,1
1441,3,3.5,142,41.877739,-87.654667,66,1
1442,3,4.5,48,41.879656,-87.810597,27,1
1443,3,4.0,1,41.787976,-87.742069,209,-1
1444,3,3.5,53,41.884635,-87.626715,66,1
1445,3,4.5,9,41.896,-87.65312,105,-1
1446,3,4.5,9,41.97705,-87.66868,145,-1
1447,3,4.5,38,41.961352987346245,-87.67547402395337,0,1
1448,3,2.5,10,41.896528,-87.70845,70,1
1449,3,5.0,2,41.8311996,-87.6565781,91,-1
1450,3,5.0,66,41.917148,-87.712313,62,0
1451,3,3.5,16,41.9547080993652,-87.7056274414063,4,1
1452,3,4.0,535,41.96787592940373,-87.68822209151628,142,1
1453,3,3.5,42,41.97201,-88.02789,233,1
1454,3,4.5,65,41.968051046133,-87.6881014555693,108,1
1455,3,2.5,31,41.867565,-87.6315465,145,1
1456,3,4.0,5,41.8836774,-87.6399518,202,0
1457,3,5.0,1,41.8228436,-87.8441839,41,-1
1458,3,5.0,10,41.81389,-87.8702,0,-1
1459,3,5.0,1,41.93790827064654,-87.6592166687879,230,-1
1460,3,4.5,99,41.9001778,-87.6868651,105,1
1461,3,4.5,19,41.9696187973022,-87.6791495829821,4,1
1462,3,4.5,20,41.9126199,-87.67782,215,2
1463,3,4.5,21,41.8906008,-87.6783861,4,2
1464,3,3.5,39,41.814403,-87.8791269,0,1
1465,3,4.5,12,42.024293,-88.082406,202,0
1466,3,4.5,234,41.9767547,-87.6686506,195,1
1467,3,4.5,19,42.0338742297292,-87.6782494351044,256,1
1468,3,3.0,66,41.9034049,-87.6708979,58,1
1469,3,5.0,5,42.026933,-87.682864,256,1
1470,3,3.0,70,41.867935,-87.88726,66,1
1471,3,2.0,311,41.7953244771568,-87.76360514317818,256,2
1472,3,3.0,13,41.8513670552992,-87.6321104127884,100,0
1473,3,3.0,15,41.906211,-87.970099,70,0
1474,3,3.5,38,41.73997349232627,-87.60546326637262,163,1
1475,3,4.5,13,41.9019198375095,-87.94009042127813,111,1
1476,3,3.5,34,42.132376,-87.759146,247,2
1477,3,5.0,30,41.9402056,-87.6506631,256,1
1478,3,3.5,17,41.749564961124,-87.9159627558227,202,2
1479,3,2.0,121,41.8842596363012,-87.6282405853271,256,1
1480,3,4.5,62,41.8873263,-87.8017201,112,2
1481,3,3.5,27,41.8509097,-87.7865285,245,1
1482,3,4.0,4,41.918001,-87.650398,256,-1
1483,3,4.5,27,41.8517989,-87.631794,95,2
1484,3,3.0,848,42.05686169787195,-88.0361715,112,1
1485,3,3.0,82,41.8823384,-87.6276311,66,1
1486,3,4.0,38,41.97348,-87.69205,230,0
1487,3,3.5,36,41.90832,-87.67478,256,2
1488,3,4.0,114,41.9978649,-87.6908945,66,1
1489,3,4.5,11,41.794109,-88.008766,0,1
1490,3,4.0,24,41.6559188252349,-87.6801988412475,4,0
1491,3,4.5,498,41.888041737312,-87.6235734860398,155,0
1492,3,4.5,79,41.96808,-87.68781,233,1
1493,3,5.0,5,41.93384,-87.715734,27,1
1494,3,4.5,41,41.89724,-87.63601,38,0
1495,3,5.0,4,41.8154091,-87.9246307,127,2
1496,3,2.0,72,41.72186617377909,-87.6859596448136,66,1
1497,3,3.5,7,41.90792,-87.67415,145,0
1498,3,5.0,1,41.89581,-87.70721,201,-1
1499,3,3.0,25,41.9754921,-87.8659695,163,2
